"module name","licenses","repository","licenseUrl","parents"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines","https://github.com/sindresorhus/trim-newlines/raw/master/license","com.gams.miro"
"truncate-utf8-bytes@1.0.2","WTFPL","https://github.com/parshap/truncate-utf8-bytes","https://github.com/parshap/truncate-utf8-bytes","com.gams.miro"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent","https://github.com/mikeal/tunnel-agent/raw/master/LICENSE","com.gams.miro"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js","https://github.com/dchest/tweetnacl-js/raw/master/LICENSE","com.gams.miro"
"type-fest@0.3.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","boxen:com.gams.miro"
"type-fest@0.7.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","com.gams.miro"
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer","https://github.com/feross/typedarray-to-buffer/raw/master/LICENSE","com.gams.miro"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray","https://github.com/substack/typedarray/raw/master/LICENSE","com.gams.miro"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string","https://github.com/sindresorhus/unique-string/raw/master/license","com.gams.miro"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify","https://github.com/RyanZim/universalify/raw/master/LICENSE","com.gams.miro"
"update-notifier@3.0.1","BSD-2-Clause","https://github.com/yeoman/update-notifier","https://github.com/yeoman/update-notifier/raw/master/license","com.gams.miro"
"uri-js@4.2.2","BSD-2-Clause","http://github.com/garycourt/uri-js","http://github.com/garycourt/uri-js","com.gams.miro"
"url-parse-lax@3.0.0","MIT","https://github.com/sindresorhus/url-parse-lax","https://github.com/sindresorhus/url-parse-lax/raw/master/license","com.gams.miro"
"utf8-byte-length@1.0.4","WTFPL","https://github.com/parshap/utf8-byte-length","https://github.com/parshap/utf8-byte-length","com.gams.miro"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate","https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE","com.gams.miro"
"uuid@3.3.3","MIT","https://github.com/kelektiv/node-uuid","https://github.com/kelektiv/node-uuid/raw/master/LICENSE.md","com.gams.miro"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js","https://github.com/kemitchell/validate-npm-package-license.js/raw/master/LICENSE","com.gams.miro"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror","https://github.com/davepacheco/node-verror/raw/master/LICENSE","com.gams.miro"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module","https://github.com/nexdrew/which-module/raw/master/LICENSE","com.gams.miro"
"which@1.3.1","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","term-size:com.gams.miro"
"which@2.0.1","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","com.gams.miro"
"widest-line@2.0.1","MIT","https://github.com/sindresorhus/widest-line","https://github.com/sindresorhus/widest-line/raw/master/license","com.gams.miro"
"wrap-ansi@5.1.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","com.gams.miro"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy","https://github.com/npm/wrappy/raw/master/LICENSE","com.gams.miro"
"write-file-atomic@2.4.3","ISC","https://github.com/iarna/write-file-atomic","https://github.com/iarna/write-file-atomic/raw/master/LICENSE","configstore:com.gams.miro"
"write-file-atomic@3.0.1","ISC","https://github.com/npm/write-file-atomic","https://github.com/npm/write-file-atomic/raw/master/LICENSE","com.gams.miro"
"xdg-basedir@3.0.0","MIT","https://github.com/sindresorhus/xdg-basedir","https://github.com/sindresorhus/xdg-basedir/raw/master/license","com.gams.miro"
"xtend@2.1.2","MIT","https://github.com/Raynos/xtend","http://github.com/raynos/xtend/raw/master/LICENSE","com.gams.miro"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n","https://github.com/yargs/y18n/raw/master/LICENSE","com.gams.miro"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","com.gams.miro"
"yargs-parser@13.1.1","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","com.gams.miro"
"yargs@13.3.0","MIT","https://github.com/yargs/yargs","https://github.com/yargs/yargs/raw/master/LICENSE","com.gams.miro"
"yauzl@2.10.0","MIT","https://github.com/thejoshwolfe/yauzl","https://github.com/thejoshwolfe/yauzl/raw/master/LICENSE","com.gams.miro"
"yauzl@2.4.1","MIT","https://github.com/thejoshwolfe/yauzl","https://github.com/thejoshwolfe/yauzl/raw/master/LICENSE","extract-zip:com.gams.miro"
